job_title,country,what_do_with_data,generate_human_data,file_size,subject_area,molecular_or_gene_data,deposit_repo_always,aware_should_deposit,generate_other_types,data_discoverable_importance,barrier_lack_of_time,barrier_organizing_data,barrier_which_repo,barrier_copyright_licensing,barrier_sharing_cost,barrier_other,interest_data_dep_service,interest_data_discov_service,have_data_to_deposit,want_other_help,want_help_with,have_addtl_info,addtl_info
Retired,GB - United Kingdom,neither,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Rheumatologist,LI - Liechtenstein,submit_suppl,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,TRUE,NA,2,3,FALSE,FALSE,NA,0,NA
Associate Professor,GR - Greece,neither,FALSE,1Gb - 5Gb,biological_sciences,FALSE,NA,FALSE,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,NA,2,2,FALSE,FALSE,NA,0,NA
Associate Professor,US - United States,neither,TRUE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,confidentiality agreements with partner organization(s),1,0,FALSE,FALSE,NA,0,NA
Associate Professor,CA - Canada,neither,TRUE,20Gb - 50 Gb,medical_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,5,TRUE,FALSE,NA,0,NA
Director Dept and President College of Health Care Professions,IT - Italy,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,NA,8,8,FALSE,FALSE,NA,1,Problem if I want to publish future studies with the data
none,AU - Australia,neither,TRUE,20Gb - 50 Gb,other_sciences,NA,NA,NA,NA,9,FALSE,FALSE,TRUE,FALSE,FALSE,NA,7,6,TRUE,TRUE,someone else do the metadata,0,NA
Professor,US - United States,neither,FALSE,Don't know,other_sciences,NA,NA,NA,NA,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Research Ecologist,CA - Canada,deposit_repo,FALSE,100Mb - 1Gb,biological_sciences,FALSE,NA,FALSE,FALSE,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,8,FALSE,FALSE,NA,1,"property of the province in which I work for, therefore archived and available through government systems"
professor,CZ - Czech Republic,deposit_repo,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,FALSE,4,FALSE,TRUE,TRUE,TRUE,FALSE,NA,5,6,FALSE,FALSE,NA,0,NA
Assistant Professor,PT - Portugal,neither,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,5,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,7,FALSE,FALSE,NA,0,NA
Reader,GB - United Kingdom,submit_suppl,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,4,FALSE,FALSE,FALSE,FALSE,FALSE,Selecting the right level of detail at which to share datasets,1,3,FALSE,FALSE,NA,0,NA
professor,CN - China,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,5,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5,6,FALSE,FALSE,NA,0,NA
Researcher,"KR - Korea, South",deposit_repo,TRUE,5Gb - 20Gb,other_sciences,NA,NA,NA,NA,7,TRUE,TRUE,FALSE,FALSE,TRUE,NA,7,7,TRUE,TRUE,Running own NAS server,1,Data organization
Head of R&D,US - United States,submit_suppl,TRUE,100Mb - 1Gb,medical_sciences,TRUE,TRUE,NA,TRUE,10,TRUE,TRUE,FALSE,TRUE,FALSE,NA,7,7,TRUE,TRUE,standards for bioinformatics and statistical computing,0,NA
Professor,TW - Taiwan,both,TRUE,100Mb - 1Gb,biological_sciences,TRUE,TRUE,NA,TRUE,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,8,TRUE,TRUE,meta-analysis,1,to know more information
Lecturer and Researcher,CA - Canada,neither,FALSE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,6,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,5,FALSE,TRUE,Providing data on demand.,0,NA
Rpsychoanalyst,"FX - France, Metropolitan",both,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,FALSE,8,FALSE,TRUE,FALSE,FALSE,TRUE,NA,10,10,TRUE,FALSE,NA,0,NA
Associate Professor of Biology,US - United States,deposit_repo,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,8,FALSE,TRUE,TRUE,FALSE,FALSE,NA,7,8,TRUE,TRUE,helping generate a common format and metadata for data,0,NA
professor,US - United States,neither,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Associate Professor,IN - India,both,TRUE,20Mb -100Mb,medical_sciences,TRUE,FALSE,FALSE,TRUE,8,FALSE,FALSE,TRUE,TRUE,TRUE,NA,8,9,TRUE,FALSE,NA,0,NA
Professor,US - United States,submit_suppl,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,FALSE,10,TRUE,TRUE,TRUE,TRUE,TRUE,NA,10,10,FALSE,NA,NA,NA,NA
Deputy Head of Department,DE - Germany,submit_suppl,FALSE,100Mb - 1Gb,medical_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,10,10,TRUE,TRUE,curation of research data,1,shared semantics
Biostatistician,FR - France,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Assistant Professor,TW - Taiwan,deposit_repo,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,5,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,7,FALSE,FALSE,NA,0,NA
Medical Doctor,IT - Italy,both,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,FALSE,9,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9,8,FALSE,FALSE,NA,0,NA
Professor,US - United States,submit_suppl,FALSE,<20Mb,biological_sciences,FALSE,NA,FALSE,TRUE,2,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,1,FALSE,FALSE,NA,0,NA
Medical Doctor,ES - Spain,deposit_repo,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,TRUE,NA,10,10,FALSE,FALSE,NA,0,NA
Professor MD PhD,IT - Italy,deposit_repo,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,TRUE,9,TRUE,TRUE,FALSE,TRUE,FALSE,NA,8,9,TRUE,FALSE,NA,0,NA
professor of anesthesia and intensive care,IT - Italy,neither,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5,6,FALSE,FALSE,NA,0,NA
Ph,ES - Spain,submit_suppl,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,FALSE,8,FALSE,TRUE,TRUE,FALSE,TRUE,NA,7,7,FALSE,TRUE,English translation,1,The best statistic method to apply
leading scientific reseacher,RU - Russia,submit_suppl,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
asesor,CO - Colombia,both,TRUE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10,10,TRUE,TRUE,netting with researcher with similar interests,0,NA
Faculty member,IR - Iran,submit_suppl,TRUE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,9,FALSE,TRUE,TRUE,FALSE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
M.D.,IT - Italy,both,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,FALSE,TRUE,FALSE,FALSE,NA,7,NA,FALSE,FALSE,NA,0,NA
MD,CA - Canada,neither,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,FALSE,FALSE,FALSE,Privacy issues,10,10,FALSE,TRUE,Help with Canada (province of Quebec) law for health data sharing...,1,"Problems related to data sharing is not only related to copyrights, but also to privacy. In the field of big populational data, the information is extremely sensitive and I am not sure on how to proceed to share the datasets but also protecting privacy and confidentiality."
Associate professor,IT - Italy,submit_suppl,TRUE,<20Mb,medical_sciences,TRUE,FALSE,TRUE,TRUE,6,TRUE,FALSE,TRUE,FALSE,FALSE,NA,8,8,TRUE,TRUE,Statistical analysis,0,NA
Professor,US - United States,both,TRUE,20Mb -100Mb,biological_sciences,FALSE,NA,FALSE,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6,8,FALSE,FALSE,NA,0,NA
Dr,NL - Netherlands,neither,FALSE,>50Gb,medical_sciences,FALSE,NA,TRUE,FALSE,10,FALSE,TRUE,TRUE,TRUE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
Professor,IT - Italy,neither,FALSE,1Gb - 5Gb,other_sciences,NA,NA,NA,NA,3,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,5,FALSE,FALSE,NA,0,NA
postdoctorate researcher - archaeology,CY - Cyprus,neither,FALSE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,9,FALSE,FALSE,TRUE,TRUE,TRUE,NA,9,10,TRUE,FALSE,NA,0,NA
associate professor,NO - Norway,deposit_repo,TRUE,NA,other_sciences,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,NA,5,3,FALSE,TRUE,NA,NA,NA
Assistant Professor,CY - Cyprus,submit_suppl,FALSE,100Mb - 1Gb,biological_sciences,TRUE,FALSE,FALSE,FALSE,8,FALSE,FALSE,TRUE,FALSE,FALSE,NA,6,4,FALSE,FALSE,NA,0,NA
The role of androgens in breast cancer,IT - Italy,neither,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,1,FALSE,TRUE,TRUE,TRUE,TRUE,NA,4,4,FALSE,FALSE,NA,0,NA
leading researcher,RU - Russia,submit_suppl,FALSE,<20Mb,biological_sciences,FALSE,NA,TRUE,FALSE,4,FALSE,TRUE,TRUE,FALSE,FALSE,NA,3,4,FALSE,FALSE,NA,0,NA
Professor,ES - Spain,both,FALSE,<20Mb,medical_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,8,TRUE,FALSE,NA,1,"Mainly, I generate simulation data"
Ricercatore Confermato,IT - Italy,submit_suppl,FALSE,<20Mb,physical_sciences,NA,NA,NA,NA,4,FALSE,TRUE,TRUE,FALSE,FALSE,NA,3,3,FALSE,FALSE,NA,0,NA
Reserach Professor,US - United States,deposit_repo,TRUE,1Gb - 5Gb,medical_sciences,FALSE,NA,FALSE,TRUE,9,FALSE,FALSE,FALSE,FALSE,FALSE,HIPPA,0,0,FALSE,FALSE,NA,0,NA
Manager seed research,DE - Germany,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,FALSE,TRUE,FALSE,5,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
"MD, PhD",IT - Italy,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,8,8,FALSE,TRUE,Easier free download of full text articles,0,NA
Researcher,FI - Finland,deposit_repo,FALSE,Don't know,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
Medical Information Specialist,GB - United Kingdom,both,FALSE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10,10,TRUE,TRUE,"I think the data sets could have any format, should be open access, and should have a DOI number. Also I think it is crucial to develop and follow standard meta-data scheme for data sets from various types of research and delivering the data sets on their own will not be helpful.",1,"I think it is important to develop standards, like ISO, for data sets. I am working on systematic reviews and produce search strategies and EndNote. I think for example we should share the references retrieved from search in RIS format so that it is machine readable for all the reference management programs. Also I know that we should not share the abstracts of these references if they are copyrighted. I have already submitted a letter about this issue to the Lancet."
Professor,RO - Romania,submit_suppl,FALSE,100Mb - 1Gb,biological_sciences,TRUE,TRUE,NA,TRUE,9,FALSE,FALSE,FALSE,TRUE,FALSE,NA,8,9,FALSE,FALSE,NA,0,NA
Thoracic Surgeon Trainee,GR - Greece,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,FALSE,NA,4,3,FALSE,FALSE,NA,0,NA
Professor,IT - Italy,neither,FALSE,Don't know,other_sciences,NA,NA,NA,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
post doc,FR - France,submit_suppl,TRUE,100Mb - 1Gb,biological_sciences,TRUE,FALSE,TRUE,TRUE,10,FALSE,FALSE,FALSE,FALSE,TRUE,NA,7,8,FALSE,FALSE,NA,0,NA
Adjunct Professor,IT - Italy,submit_suppl,TRUE,<20Mb,medical_sciences,FALSE,NA,TRUE,FALSE,9,FALSE,FALSE,FALSE,TRUE,FALSE,NA,8,9,FALSE,FALSE,NA,0,NA
PROFESSOR,IT - Italy,deposit_repo,FALSE,1Gb - 5Gb,physical_sciences,NA,NA,NA,NA,7,FALSE,FALSE,TRUE,TRUE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
prof,IT - Italy,deposit_repo,FALSE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,10,FALSE,TRUE,FALSE,TRUE,FALSE,NA,1,0,FALSE,FALSE,NA,0,NA
research fellow,GB - United Kingdom,neither,FALSE,20Gb - 50 Gb,biological_sciences,FALSE,NA,TRUE,TRUE,1,TRUE,TRUE,FALSE,FALSE,TRUE,NA,5,0,FALSE,FALSE,NA,0,NA
Consultant pathologist/honorary reader,GB - United Kingdom,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,Data protection,5,5,FALSE,FALSE,NA,0,NA
Senior Research Fellow,GB - United Kingdom,neither,TRUE,1Gb - 5Gb,medical_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Researcher and educator,GR - Greece,neither,FALSE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,10,10,TRUE,TRUE,Provide links to published articles they are related to,1,They can be more than 1 Gb
professor,SE - Sweden,deposit_repo,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2,3,FALSE,FALSE,NA,0,NA
associate professor head of department,HU - Hungary,deposit_repo,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Pharmaceutical Consultant,GB - United Kingdom,both,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,7,TRUE,TRUE,TRUE,FALSE,FALSE,NA,8,7,FALSE,FALSE,NA,0,NA
Professor,CA - Canada,neither,TRUE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,9,FALSE,FALSE,TRUE,FALSE,TRUE,NA,4,4,FALSE,FALSE,NA,0,NA
Nurse Manager Simulation Education,AU - Australia,deposit_repo,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1,1,FALSE,FALSE,NA,0,NA
lecturer in biology,PK - Pakistan,both,NA,<20Mb,biological_sciences,FALSE,NA,FALSE,FALSE,5,FALSE,TRUE,FALSE,TRUE,TRUE,NA,5,8,TRUE,TRUE,local journal,1,vegetation ecology
Researcher,CN - China,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,FALSE,TRUE,FALSE,8,TRUE,TRUE,FALSE,FALSE,FALSE,NA,10,10,FALSE,TRUE,No,0,NA
professor,"FX - France, Metropolitan",neither,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,FALSE,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Researcher,FR - France,neither,FALSE,5Gb - 20Gb,earth_sciences,NA,NA,NA,NA,7,TRUE,TRUE,TRUE,TRUE,TRUE,NA,7,7,TRUE,TRUE,spatially-distributed database (sampling sites),0,NA
Ricercatore a tempo determinato di tipo A,IT - Italy,deposit_repo,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,10,FALSE,FALSE,TRUE,TRUE,FALSE,NA,8,10,FALSE,FALSE,NA,0,NA
Chair,DE - Germany,submit_suppl,FALSE,100Mb - 1Gb,medical_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,FALSE,TRUE,TRUE,FALSE,NA,8,8,FALSE,FALSE,NA,1,We perform Health Services Research and accumulate extremely large Data Sets
Researcher,PT - Portugal,neither,FALSE,100Mb - 1Gb,earth_sciences,NA,NA,NA,NA,5,FALSE,TRUE,FALSE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Professor,CY - Cyprus,neither,FALSE,<20Mb,physical_sciences,NA,NA,NA,NA,5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Research in technical sciences,PL - Poland,deposit_repo,FALSE,20Mb -100Mb,NA,NA,NA,NA,NA,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,6,7,TRUE,TRUE,NA,0,NA
research officer,MY - Malaysia,both,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,FALSE,8,FALSE,TRUE,TRUE,FALSE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
"doctor, attending",ES - Spain,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,TRUE,TRUE,5,FALSE,FALSE,TRUE,TRUE,TRUE,NA,8,5,FALSE,FALSE,NA,0,NA
Biologist,IT - Italy,both,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,8,FALSE,FALSE,NA,0,NA
Senior Researcher,DE - Germany,both,TRUE,<20Mb,medical_sciences,TRUE,FALSE,FALSE,TRUE,8,FALSE,FALSE,TRUE,TRUE,FALSE,NA,10,10,TRUE,TRUE,Sharing data and at the same time protection of data against misuse.,0,NA
Professor,ES - Spain,submit_suppl,TRUE,NA,physical_sciences,NA,NA,NA,NA,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,9,9,TRUE,TRUE,ArXiv and some specially chosen colleagues,0,NA
Researcher,"FX - France, Metropolitan",submit_suppl,FALSE,20Mb -100Mb,biological_sciences,TRUE,FALSE,FALSE,FALSE,9,TRUE,FALSE,TRUE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Ph.D.,ES - Spain,both,FALSE,100Mb - 1Gb,biological_sciences,TRUE,TRUE,NA,TRUE,9,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,7,FALSE,FALSE,NA,0,NA
Senior researcher,DE - Germany,deposit_repo,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,8,FALSE,FALSE,FALSE,FALSE,FALSE,None,5,7,FALSE,FALSE,NA,0,NA
Consultant Orthopedic surgeo,GB - United Kingdom,submit_suppl,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,FALSE,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2,2,FALSE,FALSE,NA,0,NA
"MD, PhD",DE - Germany,submit_suppl,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,FALSE,9,FALSE,FALSE,TRUE,FALSE,TRUE,NA,10,10,FALSE,TRUE,to share data with colleagues in other countries,0,NA
scientific consultant,RS - Serbia,submit_suppl,TRUE,<20Mb,physical_sciences,NA,NA,NA,NA,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
Researcher,ES - Spain,neither,TRUE,Don't know,medical_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,FALSE,TRUE,TRUE,FALSE,NA,0,5,FALSE,FALSE,NA,0,NA
Senior researcher,BE - Belgium,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,FALSE,TRUE,FALSE,FALSE,NA,9,9,FALSE,FALSE,NA,0,NA
Professor,IT - Italy,deposit_repo,TRUE,NA,medical_sciences,FALSE,NA,TRUE,TRUE,6,TRUE,TRUE,FALSE,FALSE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
Research director,"FX - France, Metropolitan",both,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
physician,IE - Ireland,neither,TRUE,1Gb - 5Gb,medical_sciences,FALSE,NA,FALSE,FALSE,9,FALSE,FALSE,FALSE,FALSE,FALSE,patient confidentiality,9,9,FALSE,TRUE,collaborating with other centers,0,NA
Full professor in Engineering Geology,IT - Italy,deposit_repo,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,9,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
Professor and Head,BE - Belgium,neither,FALSE,Don't know,medical_sciences,FALSE,NA,TRUE,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Associate Professor,PT - Portugal,deposit_repo,TRUE,20Mb -100Mb,physical_sciences,NA,NA,NA,NA,10,FALSE,TRUE,TRUE,TRUE,FALSE,NA,10,10,TRUE,FALSE,NA,1,Data related with Human-Computer Interaction experiments.
Dr,ES - Spain,both,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,9,FALSE,FALSE,TRUE,FALSE,FALSE,NA,9,9,TRUE,FALSE,NA,0,NA
Postdoctoral fellow,CA - Canada,deposit_repo,FALSE,<20Mb,biological_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,FALSE,FALSE,FALSE,None,10,10,FALSE,FALSE,NA,0,NA
professor emeritus,RO - Romania,submit_suppl,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
physicia,PT - Portugal,neither,TRUE,<20Mb,medical_sciences,TRUE,FALSE,FALSE,FALSE,5,FALSE,TRUE,TRUE,TRUE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
Professor,PT - Portugal,submit_suppl,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,6,TRUE,FALSE,NA,0,NA
Assistant Professor,GR - Greece,neither,FALSE,100Mb - 1Gb,biological_sciences,FALSE,NA,FALSE,TRUE,6,TRUE,TRUE,FALSE,FALSE,FALSE,NA,8,7,FALSE,FALSE,NA,0,NA
prof.,HR - Croatia,deposit_repo,TRUE,20Mb -100Mb,biological_sciences,TRUE,FALSE,FALSE,TRUE,5,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
"MD, PhD",ES - Spain,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,4,FALSE,FALSE,TRUE,TRUE,FALSE,NA,2,5,FALSE,FALSE,NA,0,NA
Associate Professor of Environmental Studies,US - United States,neither,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,6,TRUE,TRUE,TRUE,TRUE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
Full Professor of Pharmacology,PT - Portugal,neither,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,FALSE,3,FALSE,FALSE,FALSE,TRUE,FALSE,NA,3,3,FALSE,FALSE,NA,0,NA
Postdoctoral Researcher,CH - Switzerland,deposit_repo,TRUE,<20Mb,other_sciences,NA,NA,NA,NA,8,TRUE,TRUE,FALSE,TRUE,TRUE,NA,8,8,TRUE,FALSE,NA,0,NA
Resident anesthesiology,NL - Netherlands,deposit_repo,TRUE,5Gb - 20Gb,medical_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,FALSE,FALSE,FALSE,TRUE,NA,8,8,TRUE,TRUE,NA,0,NA
professor,PL - Poland,deposit_repo,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,6,FALSE,FALSE,FALSE,FALSE,TRUE,NA,0,6,FALSE,FALSE,NA,0,NA
Professor and Director of Center of Molecular Design and Development,US - United States,submit_suppl,FALSE,1Gb - 5Gb,medical_sciences,TRUE,FALSE,FALSE,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,NA,6,8,FALSE,TRUE,Ease of transmission and security,0,NA
Prof,PT - Portugal,both,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,5,TRUE,FALSE,FALSE,FALSE,FALSE,NA,8,8,TRUE,FALSE,NA,0,NA
Postdoctoral Researcher,GR - Greece,submit_suppl,TRUE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
Associate Professor\,IT - Italy,neither,TRUE,1Gb - 5Gb,medical_sciences,FALSE,NA,FALSE,TRUE,5,FALSE,TRUE,FALSE,TRUE,TRUE,NA,1,1,FALSE,FALSE,NA,0,NA
Professor,CH - Switzerland,deposit_repo,FALSE,NA,biological_sciences,TRUE,FALSE,NA,FALSE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
Professor,FI - Finland,neither,FALSE,>50Gb,biological_sciences,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,2,FALSE,FALSE,NA,1,"Data can be fragmentaly owned: genomic data owned partly by company, partly by research institute; phenotypic data as well. This kind of data can be huge but cannot be shared with anyone."
Professor,BE - Belgium,submit_suppl,FALSE,100Mb - 1Gb,other_sciences,NA,NA,NA,NA,5,TRUE,TRUE,FALSE,TRUE,FALSE,NA,6,4,FALSE,FALSE,NA,0,NA
President,CA - Canada,neither,TRUE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Associate Prof,US - United States,both,FALSE,100Mb - 1Gb,biological_sciences,TRUE,TRUE,NA,FALSE,10,FALSE,FALSE,FALSE,FALSE,FALSE,NO problem,0,1,FALSE,FALSE,NA,0,NA
Research Associate FRS-FNRS,BE - Belgium,both,FALSE,<20Mb,earth_sciences,NA,NA,NA,NA,5,TRUE,TRUE,TRUE,FALSE,FALSE,NA,9,8,TRUE,NA,NA,NA,NA
PhD researcher,NL - Netherlands,neither,TRUE,100Mb - 1Gb,biological_sciences,FALSE,NA,TRUE,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,Ethics requirements of the university,5,5,FALSE,FALSE,NA,0,NA
Managing editor,DE - Germany,both,FALSE,NA,other_sciences,NA,NA,NA,NA,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,7,TRUE,TRUE,Communication with the editorial board and the authors,0,NA
research chemist,US - United States,submit_suppl,FALSE,<20Mb,physical_sciences,NA,NA,NA,NA,5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,5,FALSE,FALSE,NA,0,NA
